Id,Date
18625,2015-08-27
19481,2015-08-26
20337,2015-08-25
21193,2015-08-24
22049,2015-08-23
22905,2015-08-22
23761,2015-08-21
24617,2015-08-20
25473,2015-08-19
26329,2015-08-18
27185,2015-08-17
28041,2015-08-16
28897,2015-08-15
29753,2015-08-14
30609,2015-08-13
31465,2015-08-12
32321,2015-08-11
33177,2015-08-10
34033,2015-08-09
34889,2015-08-08
35745,2015-08-07
36601,2015-08-06
37457,2015-08-05
38313,2015-08-04
39169,2015-08-03
40025,2015-08-02
40881,2015-08-01
650,2015-09-17
1506,2015-09-16
2362,2015-09-15
3218,2015-09-14
4074,2015-09-13
4930,2015-09-12
5786,2015-09-11
6642,2015-09-10
7498,2015-09-09
8354,2015-09-08
9210,2015-09-07
10066,2015-09-06
10922,2015-09-05
11778,2015-09-04
12634,2015-09-03
13490,2015-09-02
14346,2015-09-01
15202,2015-08-31
16058,2015-08-30
16914,2015-08-29
17770,2015-08-28
18626,2015-08-27
19482,2015-08-26
20338,2015-08-25
21194,2015-08-24
22050,2015-08-23
22906,2015-08-22
23762,2015-08-21
24618,2015-08-20
25474,2015-08-19
26330,2015-08-18
27186,2015-08-17
28042,2015-08-16
28898,2015-08-15
29754,2015-08-14
30610,2015-08-13
31466,2015-08-12
32322,2015-08-11
33178,2015-08-10
34034,2015-08-09
34890,2015-08-08
35746,2015-08-07
36602,2015-08-06
37458,2015-08-05
38314,2015-08-04
39170,2015-08-03
40026,2015-08-02
40882,2015-08-01
651,2015-09-17
1507,2015-09-16
2363,2015-09-15
3219,2015-09-14
4075,2015-09-13
4931,2015-09-12
5787,2015-09-11
6643,2015-09-10
7499,2015-09-09
8355,2015-09-08
9211,2015-09-07
10067,2015-09-06
10923,2015-09-05
11779,2015-09-04
12635,2015-09-03
13491,2015-09-02
14347,2015-09-01
15203,2015-08-31
16059,2015-08-30
16915,2015-08-29
17771,2015-08-28
18627,2015-08-27
19483,2015-08-26
20339,2015-08-25
21195,2015-08-24
22051,2015-08-23
22907,2015-08-22
23763,2015-08-21
24619,2015-08-20
25475,2015-08-19
26331,2015-08-18
27187,2015-08-17
28043,2015-08-16
28899,2015-08-15
29755,2015-08-14
30611,2015-08-13
31467,2015-08-12
32323,2015-08-11
33179,2015-08-10
34035,2015-08-09
34891,2015-08-08
35747,2015-08-07
36603,2015-08-06
37459,2015-08-05
38315,2015-08-04
39171,2015-08-03
40027,2015-08-02
40883,2015-08-01
652,2015-09-17
1508,2015-09-16
2364,2015-09-15
3220,2015-09-14
4076,2015-09-13
4932,2015-09-12
5788,2015-09-11
6644,2015-09-10
7500,2015-09-09
8356,2015-09-08
9212,2015-09-07
10068,2015-09-06
10924,2015-09-05
11780,2015-09-04
12636,2015-09-03
13492,2015-09-02
14348,2015-09-01
15204,2015-08-31
16060,2015-08-30
16916,2015-08-29
17772,2015-08-28
18628,2015-08-27
19484,2015-08-26
20340,2015-08-25
21196,2015-08-24
22052,2015-08-23
22908,2015-08-22
23764,2015-08-21
24620,2015-08-20
25476,2015-08-19
26332,2015-08-18
27188,2015-08-17
28044,2015-08-16
28900,2015-08-15
29756,2015-08-14
30612,2015-08-13
31468,2015-08-12
32324,2015-08-11
33180,2015-08-10
34036,2015-08-09
34892,2015-08-08
35748,2015-08-07
36604,2015-08-06
37460,2015-08-05
38316,2015-08-04
39172,2015-08-03
40028,2015-08-02
40884,2015-08-01
653,2015-09-17
1509,2015-09-16
2365,2015-09-15
3221,2015-09-14
4077,2015-09-13
4933,2015-09-12
5789,2015-09-11
6645,2015-09-10
7501,2015-09-09
8357,2015-09-08
9213,2015-09-07
10069,2015-09-06
10925,2015-09-05
11781,2015-09-04
12637,2015-09-03
13493,2015-09-02
14349,2015-09-01
15205,2015-08-31
16061,2015-08-30
16917,2015-08-29
17773,2015-08-28
18629,2015-08-27
19485,2015-08-26
20341,2015-08-25
21197,2015-08-24
22053,2015-08-23
22909,2015-08-22
23765,2015-08-21
24621,2015-08-20
25477,2015-08-19
26333,2015-08-18
27189,2015-08-17
28045,2015-08-16
28901,2015-08-15
29757,2015-08-14
30613,2015-08-13
31469,2015-08-12
32325,2015-08-11
33181,2015-08-10
34037,2015-08-09
34893,2015-08-08
35749,2015-08-07
36605,2015-08-06
37461,2015-08-05
38317,2015-08-04
39173,2015-08-03
40029,2015-08-02
40885,2015-08-01
654,2015-09-17
1510,2015-09-16
2366,2015-09-15
3222,2015-09-14
4078,2015-09-13
4934,2015-09-12
5790,2015-09-11
6646,2015-09-10
7502,2015-09-09
8358,2015-09-08
9214,2015-09-07
10070,2015-09-06
10926,2015-09-05
11782,2015-09-04
12638,2015-09-03
13494,2015-09-02
14350,2015-09-01
15206,2015-08-31
16062,2015-08-30
16918,2015-08-29
17774,2015-08-28
18630,2015-08-27
19486,2015-08-26
20342,2015-08-25
21198,2015-08-24
22054,2015-08-23
22910,2015-08-22
23766,2015-08-21
24622,2015-08-20
25478,2015-08-19
26334,2015-08-18
27190,2015-08-17
28046,2015-08-16
28902,2015-08-15
29758,2015-08-14
30614,2015-08-13
31470,2015-08-12
32326,2015-08-11
33182,2015-08-10
34038,2015-08-09
34894,2015-08-08
35750,2015-08-07
36606,2015-08-06
37462,2015-08-05
38318,2015-08-04
39174,2015-08-03
40030,2015-08-02
40886,2015-08-01
655,2015-09-17
1511,2015-09-16
2367,2015-09-15
3223,2015-09-14
4079,2015-09-13
4935,2015-09-12
5791,2015-09-11
6647,2015-09-10
7503,2015-09-09
8359,2015-09-08
9215,2015-09-07
10071,2015-09-06
10927,2015-09-05
11783,2015-09-04
12639,2015-09-03
13495,2015-09-02
14351,2015-09-01
15207,2015-08-31
16063,2015-08-30
16919,2015-08-29
17775,2015-08-28
18631,2015-08-27
19487,2015-08-26
20343,2015-08-25
21199,2015-08-24
22055,2015-08-23
22911,2015-08-22
23767,2015-08-21
24623,2015-08-20
25479,2015-08-19
26335,2015-08-18
27191,2015-08-17
28047,2015-08-16
28903,2015-08-15
29759,2015-08-14
30615,2015-08-13
31471,2015-08-12
32327,2015-08-11
33183,2015-08-10
34039,2015-08-09
34895,2015-08-08
35751,2015-08-07
36607,2015-08-06
37463,2015-08-05
38319,2015-08-04
39175,2015-08-03
40031,2015-08-02
40887,2015-08-01
656,2015-09-17
1512,2015-09-16
2368,2015-09-15
3224,2015-09-14
4080,2015-09-13
4936,2015-09-12
5792,2015-09-11
6648,2015-09-10
7504,2015-09-09
8360,2015-09-08
9216,2015-09-07
10072,2015-09-06
10928,2015-09-05
11784,2015-09-04
12640,2015-09-03
13496,2015-09-02
14352,2015-09-01
15208,2015-08-31
16064,2015-08-30
16920,2015-08-29
17776,2015-08-28
18632,2015-08-27
19488,2015-08-26
20344,2015-08-25
21200,2015-08-24
22056,2015-08-23
22912,2015-08-22
23768,2015-08-21
24624,2015-08-20
25480,2015-08-19
26336,2015-08-18
27192,2015-08-17
28048,2015-08-16
28904,2015-08-15
29760,2015-08-14
30616,2015-08-13
31472,2015-08-12
32328,2015-08-11
33184,2015-08-10
34040,2015-08-09
34896,2015-08-08
35752,2015-08-07
36608,2015-08-06
37464,2015-08-05
38320,2015-08-04
39176,2015-08-03
40032,2015-08-02
40888,2015-08-01
657,2015-09-17
1513,2015-09-16
2369,2015-09-15
3225,2015-09-14
4081,2015-09-13
4937,2015-09-12
5793,2015-09-11
6649,2015-09-10
7505,2015-09-09
8361,2015-09-08
9217,2015-09-07
10073,2015-09-06
10929,2015-09-05
11785,2015-09-04
12641,2015-09-03
13497,2015-09-02
14353,2015-09-01
15209,2015-08-31
16065,2015-08-30
16921,2015-08-29
17777,2015-08-28
18633,2015-08-27
19489,2015-08-26
20345,2015-08-25
21201,2015-08-24
22057,2015-08-23
22913,2015-08-22
23769,2015-08-21
24625,2015-08-20
25481,2015-08-19
26337,2015-08-18
27193,2015-08-17
28049,2015-08-16
28905,2015-08-15
29761,2015-08-14
30617,2015-08-13
31473,2015-08-12
32329,2015-08-11
33185,2015-08-10
34041,2015-08-09
34897,2015-08-08
35753,2015-08-07
36609,2015-08-06
37465,2015-08-05
38321,2015-08-04
39177,2015-08-03
40033,2015-08-02
40889,2015-08-01
658,2015-09-17
1514,2015-09-16
2370,2015-09-15
3226,2015-09-14
4082,2015-09-13
4938,2015-09-12
5794,2015-09-11
6650,2015-09-10
7506,2015-09-09
8362,2015-09-08
9218,2015-09-07
10074,2015-09-06
10930,2015-09-05
11786,2015-09-04
12642,2015-09-03
13498,2015-09-02
14354,2015-09-01
15210,2015-08-31
16066,2015-08-30
16922,2015-08-29
17778,2015-08-28
18634,2015-08-27
19490,2015-08-26
20346,2015-08-25
21202,2015-08-24
22058,2015-08-23
22914,2015-08-22
23770,2015-08-21
24626,2015-08-20
25482,2015-08-19
26338,2015-08-18
27194,2015-08-17
28050,2015-08-16
28906,2015-08-15
29762,2015-08-14
30618,2015-08-13
31474,2015-08-12
32330,2015-08-11
33186,2015-08-10
34042,2015-08-09
34898,2015-08-08
35754,2015-08-07
36610,2015-08-06
37466,2015-08-05
38322,2015-08-04
39178,2015-08-03
40034,2015-08-02
40890,2015-08-01
659,2015-09-17
1515,2015-09-16
2371,2015-09-15
3227,2015-09-14
4083,2015-09-13
4939,2015-09-12
5795,2015-09-11
6651,2015-09-10
7507,2015-09-09
8363,2015-09-08
9219,2015-09-07
10075,2015-09-06
10931,2015-09-05
11787,2015-09-04
12643,2015-09-03
13499,2015-09-02
14355,2015-09-01
15211,2015-08-31
16067,2015-08-30
16923,2015-08-29
17779,2015-08-28
18635,2015-08-27
19491,2015-08-26
20347,2015-08-25
21203,2015-08-24
22059,2015-08-23
22915,2015-08-22
23771,2015-08-21
24627,2015-08-20
25483,2015-08-19
26339,2015-08-18
27195,2015-08-17
28051,2015-08-16
28907,2015-08-15
29763,2015-08-14
30619,2015-08-13
31475,2015-08-12
32331,2015-08-11
33187,2015-08-10
34043,2015-08-09
34899,2015-08-08
35755,2015-08-07
36611,2015-08-06
37467,2015-08-05
38323,2015-08-04
39179,2015-08-03
40035,2015-08-02
40891,2015-08-01
660,2015-09-17
1516,2015-09-16
2372,2015-09-15
3228,2015-09-14
4084,2015-09-13
4940,2015-09-12
5796,2015-09-11
6652,2015-09-10
7508,2015-09-09
8364,2015-09-08
9220,2015-09-07
10076,2015-09-06
10932,2015-09-05
11788,2015-09-04
12644,2015-09-03
13500,2015-09-02
14356,2015-09-01
15212,2015-08-31
16068,2015-08-30
16924,2015-08-29
17780,2015-08-28
18636,2015-08-27
19492,2015-08-26
20348,2015-08-25
21204,2015-08-24
22060,2015-08-23
22916,2015-08-22
23772,2015-08-21
24628,2015-08-20
25484,2015-08-19
26340,2015-08-18
27196,2015-08-17
28052,2015-08-16
28908,2015-08-15
29764,2015-08-14
30620,2015-08-13
31476,2015-08-12
32332,2015-08-11
33188,2015-08-10
34044,2015-08-09
34900,2015-08-08
35756,2015-08-07
36612,2015-08-06
37468,2015-08-05
38324,2015-08-04
39180,2015-08-03
40036,2015-08-02
40892,2015-08-01
661,2015-09-17
1517,2015-09-16
2373,2015-09-15
3229,2015-09-14
4085,2015-09-13
4941,2015-09-12
5797,2015-09-11
6653,2015-09-10
7509,2015-09-09
8365,2015-09-08
9221,2015-09-07
10077,2015-09-06
10933,2015-09-05
11789,2015-09-04
12645,2015-09-03
13501,2015-09-02
14357,2015-09-01
15213,2015-08-31
16069,2015-08-30
16925,2015-08-29
17781,2015-08-28
18637,2015-08-27
19493,2015-08-26
20349,2015-08-25
21205,2015-08-24
22061,2015-08-23
22917,2015-08-22
23773,2015-08-21
24629,2015-08-20
25485,2015-08-19
26341,2015-08-18
27197,2015-08-17
28053,2015-08-16
28909,2015-08-15
29765,2015-08-14
30621,2015-08-13
31477,2015-08-12
32333,2015-08-11
33189,2015-08-10
34045,2015-08-09
34901,2015-08-08
35757,2015-08-07
36613,2015-08-06
37469,2015-08-05
38325,2015-08-04
39181,2015-08-03
40037,2015-08-02
40893,2015-08-01
662,2015-09-17
1518,2015-09-16
2374,2015-09-15
3230,2015-09-14
4086,2015-09-13
4942,2015-09-12
5798,2015-09-11
6654,2015-09-10
7510,2015-09-09
8366,2015-09-08
9222,2015-09-07
10078,2015-09-06
10934,2015-09-05
11790,2015-09-04
12646,2015-09-03
13502,2015-09-02
14358,2015-09-01
15214,2015-08-31
16070,2015-08-30
16926,2015-08-29
17782,2015-08-28
18638,2015-08-27
19494,2015-08-26
20350,2015-08-25
21206,2015-08-24
22062,2015-08-23
22918,2015-08-22
23774,2015-08-21
24630,2015-08-20
25486,2015-08-19
26342,2015-08-18
27198,2015-08-17
28054,2015-08-16
28910,2015-08-15
29766,2015-08-14
30622,2015-08-13
31478,2015-08-12
32334,2015-08-11
33190,2015-08-10
34046,2015-08-09
34902,2015-08-08
35758,2015-08-07
36614,2015-08-06
37470,2015-08-05
38326,2015-08-04
39182,2015-08-03
40038,2015-08-02
40894,2015-08-01
663,2015-09-17
1519,2015-09-16
2375,2015-09-15
3231,2015-09-14
4087,2015-09-13
4943,2015-09-12
5799,2015-09-11
6655,2015-09-10
7511,2015-09-09
8367,2015-09-08
9223,2015-09-07
10079,2015-09-06
10935,2015-09-05
11791,2015-09-04
12647,2015-09-03
13503,2015-09-02
14359,2015-09-01
15215,2015-08-31
16071,2015-08-30
16927,2015-08-29
17783,2015-08-28
18639,2015-08-27
19495,2015-08-26
20351,2015-08-25
21207,2015-08-24
22063,2015-08-23
22919,2015-08-22
23775,2015-08-21
24631,2015-08-20
25487,2015-08-19
26343,2015-08-18
27199,2015-08-17
28055,2015-08-16
28911,2015-08-15
29767,2015-08-14
30623,2015-08-13
31479,2015-08-12
32335,2015-08-11
33191,2015-08-10
34047,2015-08-09
34903,2015-08-08
35759,2015-08-07
36615,2015-08-06
37471,2015-08-05
38327,2015-08-04
39183,2015-08-03
40039,2015-08-02
40895,2015-08-01
664,2015-09-17
1520,2015-09-16
2376,2015-09-15
3232,2015-09-14
4088,2015-09-13
4944,2015-09-12
5800,2015-09-11
6656,2015-09-10
7512,2015-09-09
8368,2015-09-08
9224,2015-09-07
10080,2015-09-06
10936,2015-09-05
11792,2015-09-04
12648,2015-09-03
13504,2015-09-02
14360,2015-09-01
15216,2015-08-31
16072,2015-08-30
16928,2015-08-29
17784,2015-08-28
18640,2015-08-27
19496,2015-08-26
20352,2015-08-25
21208,2015-08-24
22064,2015-08-23
22920,2015-08-22
23776,2015-08-21
24632,2015-08-20
25488,2015-08-19
26344,2015-08-18
27200,2015-08-17
28056,2015-08-16
28912,2015-08-15
29768,2015-08-14
30624,2015-08-13
31480,2015-08-12
32336,2015-08-11
33192,2015-08-10
34048,2015-08-09
34904,2015-08-08
35760,2015-08-07
36616,2015-08-06
37472,2015-08-05
38328,2015-08-04
39184,2015-08-03
40040,2015-08-02
40896,2015-08-01
665,2015-09-17
1521,2015-09-16
2377,2015-09-15
3233,2015-09-14
4089,2015-09-13
4945,2015-09-12
5801,2015-09-11
6657,2015-09-10
7513,2015-09-09
8369,2015-09-08
9225,2015-09-07
10081,2015-09-06
10937,2015-09-05
11793,2015-09-04
12649,2015-09-03
13505,2015-09-02
14361,2015-09-01
15217,2015-08-31
16073,2015-08-30
16929,2015-08-29
17785,2015-08-28
18641,2015-08-27
19497,2015-08-26
20353,2015-08-25
21209,2015-08-24
22065,2015-08-23
22921,2015-08-22
23777,2015-08-21
24633,2015-08-20
25489,2015-08-19
26345,2015-08-18
27201,2015-08-17
28057,2015-08-16
28913,2015-08-15
29769,2015-08-14
30625,2015-08-13
31481,2015-08-12
32337,2015-08-11
33193,2015-08-10
34049,2015-08-09
34905,2015-08-08
35761,2015-08-07
36617,2015-08-06
37473,2015-08-05
38329,2015-08-04
39185,2015-08-03
40041,2015-08-02
40897,2015-08-01
666,2015-09-17
1522,2015-09-16
2378,2015-09-15
3234,2015-09-14
4090,2015-09-13
4946,2015-09-12
5802,2015-09-11
6658,2015-09-10
7514,2015-09-09
8370,2015-09-08
9226,2015-09-07
10082,2015-09-06
10938,2015-09-05
11794,2015-09-04
12650,2015-09-03
13506,2015-09-02
14362,2015-09-01
15218,2015-08-31
16074,2015-08-30
16930,2015-08-29
17786,2015-08-28
18642,2015-08-27
19498,2015-08-26
20354,2015-08-25
21210,2015-08-24
22066,2015-08-23
22922,2015-08-22
23778,2015-08-21
24634,2015-08-20
25490,2015-08-19
26346,2015-08-18
27202,2015-08-17
28058,2015-08-16
28914,2015-08-15
29770,2015-08-14
30626,2015-08-13
31482,2015-08-12
32338,2015-08-11
33194,2015-08-10
34050,2015-08-09
34906,2015-08-08
35762,2015-08-07
36618,2015-08-06
37474,2015-08-05
38330,2015-08-04
39186,2015-08-03
40042,2015-08-02
40898,2015-08-01
667,2015-09-17
1523,2015-09-16
2379,2015-09-15
3235,2015-09-14
4091,2015-09-13
4947,2015-09-12
5803,2015-09-11
6659,2015-09-10
7515,2015-09-09
8371,2015-09-08
9227,2015-09-07
10083,2015-09-06
10939,2015-09-05
11795,2015-09-04
12651,2015-09-03
13507,2015-09-02
14363,2015-09-01
15219,2015-08-31
16075,2015-08-30
16931,2015-08-29
17787,2015-08-28
18643,2015-08-27
19499,2015-08-26
20355,2015-08-25
21211,2015-08-24
22067,2015-08-23
22923,2015-08-22
23779,2015-08-21
24635,2015-08-20
25491,2015-08-19
26347,2015-08-18
27203,2015-08-17
28059,2015-08-16
28915,2015-08-15
29771,2015-08-14
30627,2015-08-13
31483,2015-08-12
32339,2015-08-11
33195,2015-08-10
34051,2015-08-09
34907,2015-08-08
35763,2015-08-07
36619,2015-08-06
37475,2015-08-05
38331,2015-08-04
39187,2015-08-03
40043,2015-08-02
40899,2015-08-01
668,2015-09-17
1524,2015-09-16
2380,2015-09-15
3236,2015-09-14
4092,2015-09-13
4948,2015-09-12
5804,2015-09-11
6660,2015-09-10
7516,2015-09-09
8372,2015-09-08
9228,2015-09-07
10084,2015-09-06
10940,2015-09-05
11796,2015-09-04
12652,2015-09-03
13508,2015-09-02
14364,2015-09-01
15220,2015-08-31
16076,2015-08-30
16932,2015-08-29
17788,2015-08-28
18644,2015-08-27
19500,2015-08-26
20356,2015-08-25
21212,2015-08-24
22068,2015-08-23
22924,2015-08-22
23780,2015-08-21
24636,2015-08-20
25492,2015-08-19
26348,2015-08-18
27204,2015-08-17
28060,2015-08-16
28916,2015-08-15
29772,2015-08-14
30628,2015-08-13
31484,2015-08-12
32340,2015-08-11
33196,2015-08-10
34052,2015-08-09
34908,2015-08-08
35764,2015-08-07
36620,2015-08-06
37476,2015-08-05
38332,2015-08-04
39188,2015-08-03
40044,2015-08-02
40900,2015-08-01
669,2015-09-17
1525,2015-09-16
2381,2015-09-15
3237,2015-09-14
4093,2015-09-13
4949,2015-09-12
5805,2015-09-11
6661,2015-09-10
7517,2015-09-09
8373,2015-09-08
9229,2015-09-07
10085,2015-09-06
10941,2015-09-05
11797,2015-09-04
12653,2015-09-03
13509,2015-09-02
14365,2015-09-01
15221,2015-08-31
16077,2015-08-30
16933,2015-08-29
17789,2015-08-28
18645,2015-08-27
19501,2015-08-26
20357,2015-08-25
21213,2015-08-24
22069,2015-08-23
22925,2015-08-22
23781,2015-08-21
24637,2015-08-20
25493,2015-08-19
26349,2015-08-18
27205,2015-08-17
28061,2015-08-16
28917,2015-08-15
29773,2015-08-14
30629,2015-08-13
31485,2015-08-12
32341,2015-08-11
33197,2015-08-10
34053,2015-08-09
34909,2015-08-08
35765,2015-08-07
36621,2015-08-06
37477,2015-08-05
38333,2015-08-04
39189,2015-08-03
40045,2015-08-02
40901,2015-08-01
670,2015-09-17
1526,2015-09-16
2382,2015-09-15
3238,2015-09-14
4094,2015-09-13
4950,2015-09-12
5806,2015-09-11
6662,2015-09-10
7518,2015-09-09
8374,2015-09-08
9230,2015-09-07
10086,2015-09-06
10942,2015-09-05
11798,2015-09-04
12654,2015-09-03
13510,2015-09-02
14366,2015-09-01
15222,2015-08-31
16078,2015-08-30
16934,2015-08-29
17790,2015-08-28
18646,2015-08-27
19502,2015-08-26
20358,2015-08-25
21214,2015-08-24
22070,2015-08-23
22926,2015-08-22
23782,2015-08-21
24638,2015-08-20
25494,2015-08-19
26350,2015-08-18
27206,2015-08-17
28062,2015-08-16
28918,2015-08-15
29774,2015-08-14
30630,2015-08-13
31486,2015-08-12
32342,2015-08-11
33198,2015-08-10
34054,2015-08-09
34910,2015-08-08
35766,2015-08-07
36622,2015-08-06
37478,2015-08-05
38334,2015-08-04
39190,2015-08-03
40046,2015-08-02
40902,2015-08-01
671,2015-09-17
1527,2015-09-16
2383,2015-09-15
3239,2015-09-14
4095,2015-09-13
4951,2015-09-12
5807,2015-09-11
6663,2015-09-10
7519,2015-09-09
8375,2015-09-08
9231,2015-09-07
10087,2015-09-06
10943,2015-09-05
11799,2015-09-04
12655,2015-09-03
13511,2015-09-02
14367,2015-09-01
15223,2015-08-31
16079,2015-08-30
16935,2015-08-29
17791,2015-08-28
18647,2015-08-27
19503,2015-08-26
20359,2015-08-25
21215,2015-08-24
22071,2015-08-23
22927,2015-08-22
23783,2015-08-21
24639,2015-08-20
25495,2015-08-19
26351,2015-08-18
27207,2015-08-17
28063,2015-08-16
28919,2015-08-15
29775,2015-08-14
30631,2015-08-13
31487,2015-08-12
32343,2015-08-11
33199,2015-08-10
34055,2015-08-09
34911,2015-08-08
35767,2015-08-07
36623,2015-08-06
37479,2015-08-05
38335,2015-08-04
39191,2015-08-03
40047,2015-08-02
40903,2015-08-01
672,2015-09-17
1528,2015-09-16
2384,2015-09-15
3240,2015-09-14
4096,2015-09-13
4952,2015-09-12
5808,2015-09-11
6664,2015-09-10
7520,2015-09-09
8376,2015-09-08
9232,2015-09-07
10088,2015-09-06
10944,2015-09-05
11800,2015-09-04
12656,2015-09-03
13512,2015-09-02
14368,2015-09-01
15224,2015-08-31
16080,2015-08-30
16936,2015-08-29
17792,2015-08-28
18648,2015-08-27
19504,2015-08-26
20360,2015-08-25
21216,2015-08-24
22072,2015-08-23
22928,2015-08-22
23784,2015-08-21
24640,2015-08-20
25496,2015-08-19
26352,2015-08-18
27208,2015-08-17
28064,2015-08-16
28920,2015-08-15
29776,2015-08-14
30632,2015-08-13
31488,2015-08-12
32344,2015-08-11
33200,2015-08-10
34056,2015-08-09
34912,2015-08-08
35768,2015-08-07
36624,2015-08-06
37480,2015-08-05
38336,2015-08-04
39192,2015-08-03
40048,2015-08-02
40904,2015-08-01
673,2015-09-17
1529,2015-09-16
2385,2015-09-15
3241,2015-09-14
4097,2015-09-13
4953,2015-09-12
5809,2015-09-11
6665,2015-09-10
7521,2015-09-09
8377,2015-09-08
9233,2015-09-07
10089,2015-09-06
10945,2015-09-05
11801,2015-09-04
12657,2015-09-03
13513,2015-09-02
14369,2015-09-01
15225,2015-08-31
16081,2015-08-30
16937,2015-08-29
17793,2015-08-28
18649,2015-08-27
19505,2015-08-26
20361,2015-08-25
21217,2015-08-24
22073,2015-08-23
22929,2015-08-22
23785,2015-08-21
24641,2015-08-20
25497,2015-08-19
26353,2015-08-18
27209,2015-08-17
28065,2015-08-16
28921,2015-08-15
29777,2015-08-14
30633,2015-08-13
31489,2015-08-12
32345,2015-08-11
33201,2015-08-10
34057,2015-08-09
34913,2015-08-08
35769,2015-08-07
36625,2015-08-06
37481,2015-08-05
38337,2015-08-04
39193,2015-08-03
40049,2015-08-02
40905,2015-08-01
674,2015-09-17
1530,2015-09-16
2386,2015-09-15
3242,2015-09-14
4098,2015-09-13
4954,2015-09-12
5810,2015-09-11
6666,2015-09-10
7522,2015-09-09
8378,2015-09-08
9234,2015-09-07
10090,2015-09-06
10946,2015-09-05
11802,2015-09-04
12658,2015-09-03
13514,2015-09-02
14370,2015-09-01
15226,2015-08-31
16082,2015-08-30
16938,2015-08-29
17794,2015-08-28
18650,2015-08-27
19506,2015-08-26
20362,2015-08-25
21218,2015-08-24
22074,2015-08-23
22930,2015-08-22
23786,2015-08-21
24642,2015-08-20
25498,2015-08-19
26354,2015-08-18
27210,2015-08-17
28066,2015-08-16
28922,2015-08-15
29778,2015-08-14
30634,2015-08-13
31490,2015-08-12
32346,2015-08-11
33202,2015-08-10
34058,2015-08-09
34914,2015-08-08
35770,2015-08-07
36626,2015-08-06
37482,2015-08-05
38338,2015-08-04
39194,2015-08-03
40050,2015-08-02
40906,2015-08-01
675,2015-09-17
1531,2015-09-16
2387,2015-09-15
3243,2015-09-14
4099,2015-09-13
4955,2015-09-12
5811,2015-09-11
6667,2015-09-10
7523,2015-09-09
8379,2015-09-08
9235,2015-09-07
10091,2015-09-06
10947,2015-09-05
11803,2015-09-04
12659,2015-09-03
13515,2015-09-02
14371,2015-09-01
15227,2015-08-31
16083,2015-08-30
16939,2015-08-29
17795,2015-08-28
18651,2015-08-27
19507,2015-08-26
20363,2015-08-25
21219,2015-08-24
22075,2015-08-23
22931,2015-08-22
23787,2015-08-21
24643,2015-08-20
25499,2015-08-19
26355,2015-08-18
27211,2015-08-17
28067,2015-08-16
28923,2015-08-15
29779,2015-08-14
30635,2015-08-13
31491,2015-08-12
32347,2015-08-11
33203,2015-08-10
34059,2015-08-09
34915,2015-08-08
35771,2015-08-07
36627,2015-08-06
37483,2015-08-05
38339,2015-08-04
39195,2015-08-03
40051,2015-08-02
40907,2015-08-01
676,2015-09-17
1532,2015-09-16
2388,2015-09-15
3244,2015-09-14
4100,2015-09-13
4956,2015-09-12
5812,2015-09-11
6668,2015-09-10
7524,2015-09-09
8380,2015-09-08
9236,2015-09-07
10092,2015-09-06
10948,2015-09-05
11804,2015-09-04
12660,2015-09-03
13516,2015-09-02
14372,2015-09-01
15228,2015-08-31
16084,2015-08-30
16940,2015-08-29
17796,2015-08-28
18652,2015-08-27
19508,2015-08-26
20364,2015-08-25
21220,2015-08-24
22076,2015-08-23
22932,2015-08-22
23788,2015-08-21
24644,2015-08-20
25500,2015-08-19
26356,2015-08-18
27212,2015-08-17
28068,2015-08-16
28924,2015-08-15
29780,2015-08-14
30636,2015-08-13
31492,2015-08-12
32348,2015-08-11
33204,2015-08-10
34060,2015-08-09
34916,2015-08-08
35772,2015-08-07
36628,2015-08-06
37484,2015-08-05
38340,2015-08-04
39196,2015-08-03
40052,2015-08-02
40908,2015-08-01
677,2015-09-17
1533,2015-09-16
2389,2015-09-15
3245,2015-09-14
4101,2015-09-13
4957,2015-09-12
5813,2015-09-11
6669,2015-09-10
7525,2015-09-09
8381,2015-09-08
9237,2015-09-07
10093,2015-09-06
10949,2015-09-05
11805,2015-09-04
12661,2015-09-03
13517,2015-09-02
14373,2015-09-01
15229,2015-08-31
16085,2015-08-30
16941,2015-08-29
17797,2015-08-28
18653,2015-08-27
19509,2015-08-26
20365,2015-08-25
21221,2015-08-24
22077,2015-08-23
22933,2015-08-22
23789,2015-08-21
24645,2015-08-20
25501,2015-08-19
26357,2015-08-18
27213,2015-08-17
28069,2015-08-16
28925,2015-08-15
29781,2015-08-14
30637,2015-08-13
31493,2015-08-12
32349,2015-08-11
33205,2015-08-10
34061,2015-08-09
34917,2015-08-08
35773,2015-08-07
36629,2015-08-06
37485,2015-08-05
38341,2015-08-04
39197,2015-08-03
40053,2015-08-02
40909,2015-08-01
678,2015-09-17
1534,2015-09-16
2390,2015-09-15
3246,2015-09-14
4102,2015-09-13
4958,2015-09-12
5814,2015-09-11
6670,2015-09-10
7526,2015-09-09
8382,2015-09-08
9238,2015-09-07
10094,2015-09-06
10950,2015-09-05
11806,2015-09-04
12662,2015-09-03
13518,2015-09-02
14374,2015-09-01
15230,2015-08-31
16086,2015-08-30
16942,2015-08-29
17798,2015-08-28
18654,2015-08-27
19510,2015-08-26
20366,2015-08-25
21222,2015-08-24
22078,2015-08-23
22934,2015-08-22
23790,2015-08-21
24646,2015-08-20
25502,2015-08-19
26358,2015-08-18
